CodigoCombustible,NombreEstacion,Dirección,Ciudad,Estado,AccesoPublico,Latitud,Longitud,IDEstacion
ELEC,1 WATERLINE STATION#1,10 Riverside Blvd,New York,NY,True,40.772896,-73.992536,207795
ELEC,1 WATERLINE STATION#5,10 Riverside Blvd,New York,NY,True,40.772904,-73.992514,207796
ELEC,1 WATERLINE STATION#4,10 Riverside Blvd,New York,NY,True,40.77292,-73.992546,207888
ELEC,1 WATERLINE STATION#6,10 Riverside Blvd,New York,NY,True,40.772912,-73.992589,207889
ELEC,IKEA USA BROOKLYN 1,1 Beard St,Red Hook,NY,True,40.671397,-74.011643,207893
ELEC,IKEA USA BROOKLYN 2,1 Beard St,Red Hook,NY,True,40.671379,-74.011649,207894
ELEC,IKEA USA BROOKLYN 3,1 Beard St,Red Hook,NY,True,40.671393,-74.011584,207895
ELEC,Royal Development Manorville Square,287 Wading River Rd,Manorville,NY,True,40.824744,-72.807092,207917
ELEC,FURNACE POINT FPEV2,96 Furnace Point Rd,Westport,NY,True,44.193295,-73.42691,211840
ELEC,FURNACE POINT FPEV3,96 Furnace Point Rd,Westport,NY,True,44.193195,-73.42714,211841
ELEC,"Site Centers The Hub (Hempstead, NY)",132-178 Fulton Ave,Hempstead,NY,True,40.706011,-73.630952,211861
ELEC,South Lewis Senior High School,4264 East Rd,Turin,NY,True,43.6366932567343,-75.3940390362144,211921
ELEC,The Woods Inn,148 NY-28,Inlet,NY,True,43.7534208754441,-74.7956907952349,211922
ELEC,Ide Volkswagen of East Rochester,333 N Washington St,Rochester,NY,True,43.1204349477161,-77.486368144916,211923
ELEC,WATERLINE 2W STATION 2,400 W 61st St,New York,NY,True,40.7733,-73.991532,211962
ELEC,1255 LOFTS 1 STATION,1255 University Ave,Rochester,NY,True,43.150715,-77.56879,212036
ELEC,Colonial Needle,74 Westmoreland Ave,White Plains,NY,True,41.02742,-73.776051,212085
ELEC,ULSTER COUNTY STATION 2,124 Marys Ave,Kingston,NY,True,41.923523,-73.998415,212140
ELEC,ULSTER COUNTY STATION 1,317 shamrock lane,Kingston,NY,True,41.936001,-74.02821,212141
ELEC,"Westfield Southshore (Bayshore, NY)",1701 Sunrise Hwy,Bayshore,NY,True,40.736853,-73.245136,212146
ELEC,AUTOWORLD KIA STATION 1,2520 Hempstead Turnpike,East Meadow,NY,True,40.723663,-73.542769,212205
ELEC,ALBANY COUNTY DOH PUBLIC,175 Green St,Albany,NY,True,42.641412,-73.754678,212210
LPG,All Gas & Welding Supply Co,106 Cimarron Rd,Monticello,NY,True,41.641505,-74.640756,212252
ELEC,Stop & Shop #566 - Arverne By-the-sea,70-20 Rockaway Beach Blvd,Queens,NY,True,40.589841,-73.800082,212485
ELEC,PARKPOWER TOWN HALL,1646 County Rte 5,Canaan,NY,True,42.411575,-73.44864,212599
ELEC,TOWN OF BOLTON TOWN OF BOLTON2,5 Cross Street Town of Bolton,Bolton Landing,NY,True,43.557552,-73.657861,212600
ELEC,STAYBRIDGE STATION2,39 Wolf Rd,Albany,NY,True,42.712961,-73.811472,212941
ELEC,STPETERHOSPITAL EV STATION #8,315 S Manning Blvd,Albany,NY,True,42.654665,-73.80258,212977
ELEC,STPETERHOSPITAL EV STATION #4,315 S Manning Blvd,Albany,NY,True,42.654875,-73.802365,212978
ELEC,STPETERHOSPITAL EV STATION #2,315 S Manning Blvd,Albany,NY,True,42.654902,-73.802322,212979
ELEC,STPETERHOSPITAL EV STATION #3,315 S Manning Blvd,Albany,NY,True,42.654878,-73.802375,212980
ELEC,STPETERHOSPITAL EV STATION #1,315 S Manning Blvd.,Albany,NY,True,42.654928,-73.802347,212981
ELEC,STPETERHOSPITAL EV STATION #7,315 S Manning Blvd,Albany,NY,True,42.654755,-73.802514,212982
ELEC,STPETERHOSPITAL EV STATION #5,315 S Manning Blvd,Albany,NY,True,42.654722,-73.80252,212983
ELEC,STPETERHOSPITAL V STATION #6,315 S Manning Blvd,Albany,NY,True,42.654749,-73.802485,212984
ELEC,Icon Mercury Parking,350 W 50th Street,New York,NY,True,40.76324463,-73.98864745,213081
ELEC,U OF R HOSP SEC D BLUE,601 Elmwood Ave,Rochester,NY,True,43.123421,-77.622592,213087
ELEC,CMH STATION 1,67 Prospect Ave,Hudson,NY,True,42.246589,-73.778701,213092
ELEC,TOYOTA ELMIRA CT4020-1,1074 County Road 64,Elmira,NY,True,42.157911,-76.861924,213097
ELEC,East Hampton Village Lot - Tesla Supercharger,8 Osborne Ln,East Hampton,NY,True,40.965501,-72.189633,213148
ELEC,TOWNE BMW DUAL CHARGER,8195 Main St,Williamsville,NY,True,42.964117,-78.688038,213173
ELEC,SJC SJC,155 W Roe Blvd,Patchogue,NY,True,40.775278,-73.02523,213196
ELEC,NORTHTOWN CENTE NORTHTOWN CENTE,1615 Amherst Manor Dr,Buffalo,NY,True,42.995621,-78.783178,213340
ELEC,Lookout II,18 Rivers Edge Drive,Tarrytown,NY,False,41.0787833538,-73.8681975578,213376
ELEC,Four Brothers - Pleasant Valley,1890 Route 44,Pleasant Valley,NY,True,41.75208439,-73.79891784,213404
ELEC,AKAM Associates,25-21 43rd Avenue,Long Island City,NY,True,40.748547,-73.941626,213449
ELEC,NYS PARKS LI STATION 1,880 Lake Dr,Lakeview,NY,True,40.68306,-73.643105,213461
ELEC,FUCCILLO TOYOTA SERVICE CHARGER,1974 Alvin Rd,Grand Island,NY,True,43.01484,-78.9723,213477
ELEC,SP+ - 200 Chambers Street Garage,200 Chambers St,New York,NY,False,40.7163,-74.01258,213516
ELEC,AT LABS ATL STATION 4,22 Corporate Dr,Clifton Park,NY,True,42.848106,-73.758224,213549
ELEC,AT LABS ATL STATION 3,22 Corporate Dr,Clifton Park,NY,True,42.848114,-73.758286,213550
ELEC,AT LABS ATL STATION 1,22 Corporate Dr,Clifton Park,NY,True,42.848114,-73.7584,213551
ELEC,TNC EVSE TOWN HALL,200 S Greeley Ave,Chappaqua,NY,True,41.155498,-73.774256,213839
ELEC,EVolveNY Oswego,99 W 2nd St,Oswego,NY,True,43.4577,-76.51287,213850
ELEC,Audi New Rochelle,2 Harrison st,New Rochelle,NY,True,40.912149128,-73.778914888,213860
ELEC,JAMESTOWN BPU 1 W 2ND ST #1,1 W 2ND ST,Jamestown,NY,True,42.095284,-79.24157,213901
ELEC,Eventi Hotel,851 Avenue of the Americas,New York,NY,True,40.758681,-73.98135,213916
ELEC,CMH STATION 3,67 Prospect Ave,Hudson,NY,True,42.24668,-73.77875,213960
ELEC,JAMESTOWN BPU 1 W 2ND ST #2,1 W 2nd St,Jamestown,NY,True,42.095306,-79.24159,213977
ELEC,TOWNE BMW DUAL CHARGER 2,8195 Main St,Williamsville,NY,True,42.964189,-78.688037,213982
ELEC,EVolve NY Victor,441 Commerce Dr,Victor,NY,True,43.018554,-77.438292,213986
ELEC,Hannaford Supermarket - Tesla Supercharger,35 Hannaford Dr,Red Hook,NY,True,41.979518,-73.88216,214079
ELEC,Melville Mall - Tesla Supercharger,890 Walt Whitman Rd,Melville,NY,True,40.798738,-73.41226,214080
ELEC,HYUNDAI1 EV ATLANTA HYU2,193 Sunrise Hwy North Service Rd,West Islip,NY,True,40.72074,-73.304634,214197
ELEC,TOWN OF MORIAH MORIAHEV1,3258 Broad St,Port Henry,NY,True,44.048466,-73.460976,214259
ELEC,JAMESTOWN BPU PREND.4TH #2,325 E 4th St,Jamestown,NY,True,42.097733,-79.23767,214277
ELEC,TOWN OF MORIAH MORIAHEV2,3252 Broad St,Port Henry,NY,True,44.04852,-73.46112,214301
ELEC,TOWN OF MORIAH MORIAHEV3,3252 Broad St,Port Henry,NY,True,44.048405,-73.46113,214302
ELEC,JAMESTOWN BPU PREND.4TH #1,325 E 4th St,Jamestown,NY,True,42.097733,-79.23768,214312
ELEC,South Port Shopping Center - Tesla Supercharger,999 Montauk Hwy,Shirley,NY,True,40.804373,-72.860362,214708
ELEC,NORTHTOWN CENTE STATION 2,1615 Amherst Manor Dr,Buffalo,NY,True,42.995704,-78.783113,214943
ELEC,IKEA USA BROOKLYN 4,1 Beard St,Red Hook,NY,True,40.671404,-74.011655,214981
ELEC,EVolveNY Middletown,14 South St.,Middletown,NY,True,41.444414,-74.420214,215043
ELEC,NORTHTOWN CENTE STATION 1,750-770 Hopkins Rd,Buffalo,NY,True,42.99957,-78.741892,215068
ELEC,RIVERHEADMOTORS STATION 1,1423 Old Country Rd,Riverhead,NY,True,40.925903,-72.68885,215087
ELEC,MORGANPARC 1-2,199 2nd St,Mineola,NY,True,40.740981,-73.639462,215092
ELEC,Apple Honda,1375 County Rd 58,Riverhead,NY,True,40.9275197036539,-72.6860088325502,216320
ELEC,Starbucks - Tesla Supercharger,485 County Rd 111,Manorville,NY,True,40.871424,-72.798971,216369
ELEC,BMWHV SHOP STATION,2068 South Rd,Poughkeepsie,NY,True,41.630969,-73.914406,216452
ELEC,PELHAM VILLAGE LOT 07,195 Sparks Avenue (Rear),Village of Pelham,NY,True,40.909786,-73.811262,216493
ELEC,Bill Rapp Buick GMC,3446 Burnet Ave,Syracuse,NY,True,43.060989,-76.088292,216506
ELEC,CPP CLUBHOUSE STATION 1,1 country pointe drive,Plainview,NY,True,40.776558,-73.44999,216524
ELEC,CPP CLUBHOUSE STATION 2,1 country pointe drive,Plainview,NY,True,40.776546,-73.449974,216525
ELEC,NAT GRID WRKPLC SOC LOT2 STN 1,344 W. Genesee St.,Syracuse,NY,True,43.052736,-76.155003,216526
ELEC,"PBG 1, PBG 2, PBG 3, PBG 4",42 Airport Lane,Plattsburgh,NY,True,44.6692051,-73.4720778,216560
ELEC,79-01 Broadway,79-01 Broadway,Queens,NY,True,40.745853,-73.884134,216616
ELEC,34-20 30th Ave,34-20 30th Ave,Queens,NY,True,40.7652332,-73.9184356,216617
ELEC,125 W 76th Street,125 W 76th Street,New York,NY,True,40.7803975,-73.9777289,216618
ELEC,Shults Resale Center,3979 Vineyard Drive,Dunkirk,NY,True,42.457661,-79.319111,217125
ELEC,110 MAPLE AVE STATION 2,110 Maple Ave,Rockville Centre,NY,True,40.658443,-73.639904,217194
ELEC,110 MAPLE AVE STATION 3 (50),110 Maple Ave,Rockville Centre,NY,True,40.658429,-73.639899,217195
ELEC,110 MAPLE AVE STATION 4 (50),110 Maple Ave,Rockville Centre,NY,True,40.658414,-73.639803,217196
ELEC,110 MAPLE AVE STATION 5,110 Maple Ave,Rockville Centre,NY,True,40.658423,-73.639833,217197
ELEC,MONTANTE SOLAR STATION 3,1277 Delaware Ave,Buffalo,NY,True,42.91832,-78.86707,217200
ELEC,MONTANTE SOLAR STATION 4,1277 Delaware Ave,Buffalo,NY,True,42.91823,-78.867091,217201
ELEC,MONTANTE SOLAR STATION 2,1277 Delaware Ave,Buffalo,NY,True,42.918273,-78.86708,217202
ELEC,MONTANTE SOLAR STATION 5,1277 Delaware Ave,Buffalo,NY,True,42.91819,-78.867114,217203
ELEC,MONTANTE SOLAR STATION 1,1277 Delaware Ave,Buffalo,NY,True,42.918166,-78.867129,217204
ELEC,STEET TOYOTA INVENTORY SIDE,310 N Comrie Ave,Johnstown,NY,True,43.023804,-74.360032,217225
ELEC,ROSENBLUM300 3 WINNERS 2,3 Winners Cir,Albany,NY,True,42.721009,-73.797215,217253
ELEC,EVolveNY Utica,801 Union St.,Utica,NY,True,43.100052,-75.231751,217291
ELEC,COLUMBIA 560 RSD - 2,560 Riverside Drive,New York,NY,True,40.816698,-73.960577,217316
ELEC,ALBANY COUNTY STATION 1,570 Hockey Ln,Loudonville,NY,True,42.747568,-73.814523,217327
ELEC,Central Parking - 115 E 87th St,115 East 87th Street,New York,NY,True,40.780678,-73.956269,217341
ELEC,INDUSTRY CITY LOT B EAST,533 2nd Ave,Brooklyn,NY,True,40.659338,-74.006454,217354
ELEC,ALBANY COUNTY STATION 2,570 Hockey Ln,Loudonville,NY,True,42.747577,-73.814622,217380
ELEC,BNE MASTER 4000 MURRAY ST1,2 Blue Hill Plaza,Pearl River,NY,True,41.047382,-74.008552,217392
ELEC,35-58 72nd St,35-58 72nd St,Jackson Heights,NY,True,40.74894,-73.893721,217408
ELEC,Aresco Management,410 Motor Parkway,Hauppauge,NY,True,40.80866,-73.23714,217423
ELEC,MOHAWK CHEVY MOHAWKCHEVY1,639 67,Malta,NY,True,42.968932,-73.811108,217435
ELEC,MOHAWK CHEVY MOHAWKCHEVY2,639 67,Malta,NY,True,42.968918,-73.811044,217436
ELEC,MOHAWK CHEVY MOHAWKCHEVY3,639 67,Malta,NY,True,42.968958,-73.811079,217437
ELEC,EV-1NE JF NORTH,Mather Dr,Centereach,NY,True,40.901609,-73.075718,217448
ELEC,Kohl's,800 Miron Ln,Kingston,NY,True,41.9592309822171,-73.9871156177167,218080
ELEC,North Coast Subaru,105 Glen Street,Glen Cove,NY,True,40.864143,-73.626372,218222
ELEC,Bridge Towers Location 1,111 Wadsworth Ave,New York,NY,True,40.848202,-73.935857,218294
ELEC,COMMON-ROOTS COMMON ROOTS,58 Saratoga Road,South Glens Falls,NY,True,43.295242,-73.63685,218444
ELEC,RRH STATION 3,7 Ambulance Dr,Clifton Springs,NY,True,42.959347,-77.13535,218483
ELEC,RRH STATION 1,7 Ambulance Dr,Clifton Springs,NY,True,42.959206,-77.13544,218484
ELEC,ALBANY COUNTY ST1 208 WASH AV,208 Washington ave,Albany,NY,True,42.656637,-73.764108,218497
ELEC,ATHENS CHARGER 1,9 N Franklin St,Athens,NY,True,42.261012,-73.80913,218500
ELEC,ATHENS CHARGER 2,9 N Franklin St,Athens,NY,True,42.260996,-73.809167,218506
ELEC,WEST HERR AUTO TOYOTA ROC #2,4374 W Ridge Rd,Rochester,NY,True,43.217741,-77.746485,218515
ELEC,Marriott Melville Long Island - Tesla Supercharger,1350 Walt Whitman Rd,Melville,NY,True,40.782905,-73.42252,218663
ELEC,Energy Plus Site 8,11 Riverside Dr,New York,NY,True,40.781104,-73.984478,219453
ELEC,"Brixmor North Ridge Shopping Center (New Rochelle,",77 QUAKER RIDGE RD,New Rochelle,NY,True,40.949238,-73.791486,219480
ELEC,HAMPTON INN HAMPTON INN ALB,1442 Western Ave,Albany,NY,True,42.678997,-73.83647,219745
E85,Delta Fuel,846 Main St,Farmingdale,NY,True,40.718284717194,-73.4381340981759,219831
ELEC,Stop & Shop,2450 Jerusalem Ave,North Bellmore,NY,True,40.690511750123,-73.5413905509956,220204
ELEC,Stop & Shop,3750 Hempstead Turnpike,Levittown,NY,True,40.725130332347,-73.4969663705228,220205
ELEC,Stop & Shop,275 Pine Hollow Rd,Oyster Bay,NY,True,40.8574153788993,-73.5348073703847,220206
ELEC,Stop & Shop,530 West Old Country Rd,Hicksville,NY,True,40.7584717713487,-73.5458902451384,220207
ELEC,Stop & Shop,55 Motor Ave,Farmingdale,NY,True,40.7259240343362,-73.4457738544011,220208
ELEC,CMH STATION 6,71 Prospect Ave,Hudson,NY,True,42.245956,-73.778614,220315
ELEC,MB OF WF SERVICE REAR,134 Old Post Road,Wappingers Falls,NY,True,41.575023,-73.907039,220316
ELEC,CMH STATION 5,67 Prospect Ave,Hudson,NY,True,42.24659,-73.7787,220317
ELEC,CMH STATION 4,71 Prospect Ave,Hudson,NY,True,42.246365,-73.77742,220318
ELEC,BORO PARK BORO CHARGE 7,4915 10th Ave,Borough Park,NY,True,40.638545,-73.998658,220319
ELEC,Heritage Tower Condominium,15 Stewart Place,"White Plains,",NY,False,41.037978172,-73.7634280134,220375
ELEC,BNE MASTER 5000 MURRAY ST4,2 Blue Hill Plaza,Pearl River,NY,True,41.047432,-74.007079,220394
ELEC,BNE MASTER 5000 MURRAY ST3,2 Blue Hill Plaza,Pearl River,NY,True,41.047252,-74.007554,220395
ELEC,HYUN EV HYUNEV2,3026 Main St,Cortlandt,NY,True,41.308408,-73.876874,220499
ELEC,LACROIX COURT LACROIX APTS 1,12 Lacroix Ct Dr,Irondequoit,NY,True,43.195473,-77.566644,220520
ELEC,Empire Outlets Garage,35B Richmond Terrace,Staten Island,NY,True,40.6447631696563,-74.0758370071514,220701
ELEC,T.J. Maxx,430 New Drop Ln,Staten Island,NY,True,40.5690444034597,-74.1095755305259,220702
ELEC,Bill Rapp Subaru,4814 RT-23,Norwich,NY,True,42.539069,-75.509964,220923
ELEC,BMWHV LEVEL TWO,2066-20 South Rd,Poughkeepsie,NY,True,41.630523,-73.914551,220945
ELEC,WOLFSPEED WOLFSPEED5,5757 Marcy-SUNY IT Pkwy,Marcy,NY,True,43.13992,-75.238249,220948
ELEC,WOLFSPEED WOLFSPEED1,5757 Marcy-SUNY IT Pkwy,Marcy,NY,True,43.139919,-75.238266,220949
ELEC,WOLFSPEED WOLFSPEED2,5757 Marcy-SUNY IT Pkwy,Marcy,NY,True,43.13992,-75.23828,220950
ELEC,WOLFSPEED WOLFSPEED6,5757 Marcy-SUNY IT Pkwy,Marcy,NY,True,43.139897,-75.23824,220951
ELEC,WOLFSPEED WOLFSPEED4,5757 Marcy-SUNY IT Pkwy,Marcy,NY,True,43.139892,-75.238267,220952
ELEC,WOLFSPEED WOLFSPEED3,5757 Marcy-SUNY IT Pkwy,Marcy,NY,True,43.139905,-75.238285,220953
ELEC,BRT STATION 1,6401 6th Ave,Sunset Park,NY,True,40.63557,-74.01628,220960
ELEC,BMWHV HV FAST CHARGER,2066-20 South Rd,Poughkeepsie,NY,True,41.630563,-73.914486,220961
ELEC,NKU Lot K,Kenton Drive,Newport,NY,True,39.0319835018863,-84.4674091249667,220980
ELEC,COLCHESTER EV DOWNSVILLEDINER,15185 NY-30,Downsville,NY,True,42.079406,-74.993625,221028
ELEC,CANDLE PARK-NO1,3607 NY-434,Vestal,NY,True,42.09781,-75.985387,221142
ELEC,NW HOSPITAL NWUN,359 Main St,Mount Kisco,NY,True,41.197824,-73.724513,221183
ELEC,THE HYDE STATION 1,153 Warren St,Glens Falls,NY,True,43.310252,-73.634813,221195
ELEC,THE HYDE STATION 2,153 Warren St,Glens Falls,NY,True,43.310382,-73.634822,221196
ELEC,EVolveNY Liberty,1933 NY-52,Liberty,NY,True,41.783684,-74.721531,221216
ELEC,EVolveNY Fairport,260 Fairport Village Landing,Fairport,NY,True,43.101154,-77.443126,221263
ELEC,GARVEY SIDE 2,257 Dix Ave,Queensbury,NY,True,43.317285,-73.61958,221294
ELEC,Prestige Parking Corp,25 Sutton Place South,New York,NY,True,40.7565187377,-73.9610743999,221322
ELEC,First Avenue Parking,630 1st Avenue,New York,NY,True,40.745096,-73.971921,221326
ELEC,BUL AUTO ALB STATION 3,2056 Central Ave,Albany,NY,True,42.750183,-73.87093,221381
ELEC,BUL AUTO ALB STATION 2,2056 Central Ave,Albany,NY,True,42.750366,-73.87079,221382
ELEC,BUL AUTO ALB STATION 1,2056 Central Ave,Albany,NY,True,42.75041,-73.870834,221383
ELEC,GARVEY FRONT 1,257 Dix Ave,Queensbury,NY,True,43.31733,-73.619144,221395
ELEC,FC1225 UNION ST CT4K 2,109 S Union St,Rochester,NY,True,43.151003,-77.599772,221435
ELEC,"Orangetown Shopping Center (Orangeburg, NY)",45 ORANGETOWN ROAD,Orangeburg,NY,True,41.045882,-73.952843,221459
ELEC,EVolve NY Riverhead,209 EAST AVE,Riverhead,NY,True,40.918879,-72.660441,221460
ELEC,HCBR STATION 1,9013 4th Ave,Brooklyn,NY,True,40.619335,-74.029466,221556
ELEC,ALBANY COUNTY STATION,71 Voorheesville Ave,Voorheesville,NY,True,42.654156,-73.924676,221607
ELEC,GARVEY FRONT 2,257 Dix Ave,Queensbury,NY,True,43.317335,-73.619185,221613
ELEC,MPG Parking,475 West 41st St,New York,NY,True,40.758967,-73.995189,221880
ELEC,FC1225 UNION ST CT4K 1,109 S Union St,Rochester,NY,True,43.151016,-77.599833,221901
ELEC,BNE MASTER 5000 MURRAY ST1,2 Blue Hill Plaza,Pearl River,NY,True,41.047486,-74.007152,221902
ELEC,ALBANY COUNTY ANN LEE POND,124 Heritage Ln,Albany,NY,True,42.739084,-73.813207,221910
ELEC,TOY BINGHAMTON CT4020- 1,393 Court St,Binghamton,NY,True,42.104684,-75.885437,221912
ELEC,"UBP Riverhead Plaza (Riverhead, NY)",1820 Old Country Road,Riverhead,NY,True,40.924022,-72.708793,221920
ELEC,CANDLE PARK-04,3607 NY-434,Vestal,NY,True,42.097893,-75.985432,221985
ELEC,CANDLE PARK-03,3607 NY-434,Vestal,NY,True,42.097894,-75.985392,221986
ELEC,MAIN STATIONLOT STATION1,205 Sunrise Hwy,West Islip,NY,True,40.720564,-73.303834,221992
ELEC,Courtyard Marriott - Rye,631 Midland Ave,Rye,NY,True,40.989586,-73.671855,222004
ELEC,S-R STATION 2,784 County Rd 64,Elmira,NY,True,42.152089,-76.885292,222066
ELEC,NATIONAL GRID CENTURY HOUSE,977 Loudon rd,Cohoes,NY,True,42.771298,-73.752656,222102
ELEC,CHARGING UR CAR STATION 1,1546 U.S. 9,clifton park,NY,True,42.844794,-73.749798,222202
ELEC,CHARGING UR CAR STATION 2,1546 U.S. 9,Clifton Park,NY,True,42.844751,-73.749793,222203
ELEC,ELLIS CHEVY LVL2#1,551 E Main St,Malone,NY,True,44.850006,-74.284325,222223
ELEC,ELLIS CHEVY LVL2 #2,551 E Main St,Malone,NY,True,44.85001,-74.28445,222224
ELEC,Kohl's,3620 Long Beach Rd,Oceanside,NY,True,40.6221072554798,-73.6418050669783,222353
ELEC,"Chalet Apartments 300 Edwards Street Roslyn, NY",300 Edwards Street,Roslyn,NY,True,40.794166,-73.647669,222433
ELEC,CANDLE CANDLEWOOD #2,3605 Vestal Pkwy E,Vestal,NY,True,42.097355,-75.985824,222456
ELEC,CANDLE CANDLEWOOD #1,3605 NY-434,Vestal,NY,True,42.097171,-75.985701,222457
ELEC,CANDLE PARK-02,3607 NY-434,Vestal,NY,True,42.097802,-75.985312,222472
ELEC,FURNACE POINT FPEV1,96 Furnace Point Rd,Westport,NY,True,44.193264,-73.42722,222494
ELEC,VILLAGE OF DELH VILLAGEOFDELHI,79 Main St,Delhi,NY,True,42.276271,-74.916803,222502
ELEC,266 13th St,266 13th St,Brooklyn,NY,True,40.667017,-73.988698,222574
ELEC,160 W 84th St,160 W 84th St,Manhattan,NY,True,40.786312,-73.97569,222579
ELEC,Destiny USA - Tesla Supercharger,1 Destiny USA Dr,Syracuse,NY,True,43.0674,-76.1753,222797
ELEC,Stop & Shop,465 Atlantic Ave,Oceanside,NY,True,40.6397778569923,-73.6524097063087,222818
ELEC,Stop & Shop,95 Old Country Rd,Carle Place,NY,True,40.7443154380347,-73.6201201960523,222819
ELEC,TPWC STONE MILL,407 Canal Pl,Little Falls,NY,True,43.040505,-74.858994,223045
ELEC,EVolve NY Commack,656 Commack Rd,Commack,NY,True,40.807513,-73.293813,223049
ELEC,Stonegate Apartments,5000 Stonegate Dr,Rensselaer,NY,True,42.66329,-73.69816,223087
ELEC,Rapid Park - 204 W 101 st,204 W 101st St,New York,NY,True,40.79743,-73.9687,223088
ELEC,Rapid Park - 205 W 101 st,205 W 101st St,New York,NY,True,40.79766,-73.96838,223089
ELEC,The Delaware,70 Delaware Ave,Cohoes,NY,True,42.77107,-73.68467,223090
ELEC,Airport Executive Park,150 Airport Executive Park,Nanuet,NY,True,41.1091,-74.02886,223091
ELEC,Albany Country Club,300 Wormer Rd,Voorheesville,NY,True,42.68181,-73.92441,223092
ELEC,Budget Inn,932 State Rt 9,Queensbury,NY,True,43.3379,-73.67948,223093
ELEC,Summit Senior Life - Eastwyck,1 Eastwyck Cir,Rensselaer,NY,True,42.65216,-73.68833,223094
ELEC,Econolodge,543 Aviation Rd,Queensbury,NY,True,43.33007,-73.67991,223095
ELEC,HVCC - Lot A,80 Vandenburgh Ave,Troy,NY,True,42.69683,-73.68788,223096
ELEC,HVCC - Campus Center,80 Vandenburgh Ave,Troy,NY,True,42.69739,-73.68371,223097
ELEC,Hampton Motor Inn,11899 US Hwy 4,Whitehall,NY,True,43.5741,-73.31268,223098
ELEC,Lake View Inn,2257 US Hwy 9,Lake George,NY,True,43.41703,-73.71343,223099
ELEC,Rapid Park - 44 State St,44 State St,Brooklyn,NY,True,40.6918,-73.99829,223100
ELEC,Orchard Creek,6700 Dunnsville Rd,Altamont,NY,True,42.72246,-74.01379,223101
ELEC,Partridge Hill Apartments,5 Valley View Blvd,Rensselaer,NY,True,42.66168,-73.69469,223102
ELEC,100 Linden Oaks,100 Linden Oaks,Rochester,NY,True,43.12356,-77.51877,223103
ELEC,Rip Van Winkle,149 Blue Mountain Rd,Saugerties,NY,True,42.08825,-74.02181,223104
ELEC,Saratoga Automobile Museum,110 Ave of the Pines,Saratoga Springs,NY,True,43.05734,-73.80474,223105
ELEC,SUNY Schenectady - Main Lot Faculty,78 Washington Ave,Schenectady,NY,True,42.81419,-73.95145,223106
ELEC,SUNY Schenectady - Main Lot Student,78 Washington Ave,Schenectady,NY,True,42.81422,-73.95169,223107
ELEC,SUNY Schenectady - School of Music,78 Washington Ave,Schenectady,NY,True,42.81495,-73.95231,223108
ELEC,SUNY Schenectady - Center for Science and Technology,78 Washington Ave,Schenectady,NY,True,42.81567,-73.95015,223109
ELEC,The Ridge - Lot A,2 Ridgeway Ln,Troy,NY,True,42.74424,-73.63613,223110
ELEC,The Ridge - Lot B,12 Ridgeway Ln,Troy,NY,True,42.7417,-73.63594,223111
ELEC,Towers on the Hudson,2000 6th Ave,Troy,NY,True,42.73296,-73.68495,223112
ELEC,Summit Senior Life - Mill Hill,2 Mill Hill Ct,Slingerlands,NY,True,42.684,-73.90218,223113
ELEC,Summit Senior Life - Saratoga,1 Perry Rd,Saratoga Springs,NY,True,43.11306,-73.7336,223114
ELEC,411 West 55th St,411 W 55th St,New York,NY,True,40.76709,-73.98733,223115
ELEC,906 Union St,906 Union St,Brooklyn,NY,True,40.67283,-73.97175,223116
ELEC,Phaeton Motors,117 New Hartford St,New Hartford,NY,True,43.08527,-75.29642,223117
ELEC,Russell Sage College,96 1st St,Troy,NY,True,42.72673,-73.69314,223118
ELEC,Greymoor Way - Building 1,1106 Greymoor Way,Baldwinsville,NY,True,43.18182,-76.30039,223119
ELEC,Greymoor Way - Building 2,1201 Greymoor Way,Baldwinsville,NY,True,43.18194,-76.30002,223120
ELEC,Greymoor Way - Building 4,1501 Greymoor Way,Baldwinsville,NY,True,43.18224,-76.29906,223121
