Año,Fabricante,Modelo,ClaseVehículo,TipoCombustible,EficienciaConv,EficienciaAlt,CO2(g/pm),HibridoEnchufable,RangoAutonomia,CostoCombustible
2017,Nissan,Quest,Minivan - 2WD,Regular Gasoline,22.0,0.0,396.0,False,0.0,2400.0
2017,Chrysler,Pacifica Hybrid,Minivan - 2WD,Regular Gasoline,32.0,84.0,106.0,True,0.0,1650.0
2017,Kia,Niro Touring,Small Station Wagons,Regular Gasoline,43.0,0.0,207.0,False,0.0,1250.0
2017,Ford,Focus Electric,Compact Cars,Electricity,107.0,0.0,0.0,False,115.0,650.0
2017,Ford,C-MAX Energi Plug-In Hybrid,Midsize Cars,Regular Gasoline,39.0,95.0,122.0,True,0.0,1350.0
2017,Nissan,Rogue Hybrid  FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,34.0,0.0,261.0,False,0.0,1550.0
2017,Nissan,Rogue Hybrid  AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,33.0,0.0,276.0,False,0.0,1600.0
2017,Toyota,4Runner 4WD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,18.0,0.0,491.0,False,0.0,2950.0
2017,Nissan,Sentra Nismo,Midsize Cars,Premium Gasoline,27.0,0.0,330.0,False,0.0,2400.0
2017,Volkswagen,Golf SportWagen 4motion,Small Station Wagons,Regular Gasoline,26.0,0.0,347.0,False,0.0,2050.0
2017,Tesla,Model S AWD - 60D,Large Cars,Electricity,104.0,0.0,0.0,False,218.0,650.0
2017,Tesla,Model S AWD - 75D,Large Cars,Electricity,103.0,0.0,0.0,False,259.0,700.0
2017,Tesla,Model S AWD - P100D,Large Cars,Electricity,98.0,0.0,0.0,False,315.0,750.0
2017,Subaru,Impreza 4-Door,Midsize Cars,Regular Gasoline,27.0,0.0,331.0,False,0.0,1950.0
2017,Subaru,Impreza 5-Door,Small Station Wagons,Regular Gasoline,26.0,0.0,335.0,False,0.0,2050.0
2017,Jeep,New Compass 2WD,Small Sport Utility Vehicle 2WD,Regular Gasoline,25.0,0.0,350.0,False,0.0,2100.0
2017,MINI,Cooper S Countryman All4,Midsize Cars,Premium Gasoline,26.0,0.0,346.0,False,0.0,2500.0
2017,Roush Performance,F150 Pickup 4WD,Standard Pickup Trucks 4WD,Premium Gasoline,13.0,0.0,699.0,False,0.0,5050.0
2017,Mazda,CX-5 2WD,Small Sport Utility Vehicle 2WD,Regular Gasoline,27.0,0.0,328.0,False,0.0,1950.0
2017,Acura,MDX Hybrid AWD,Small Sport Utility Vehicle 4WD,Premium Gasoline,27.0,0.0,329.0,False,0.0,2400.0
2018,Audi,A5 Cabriolet quattro,Subcompact Cars,Premium Gasoline,27.0,0.0,327.0,False,0.0,2400.0
2018,Audi,A5 Sportback quattro,Midsize Cars,Premium Gasoline,27.0,0.0,327.0,False,0.0,2400.0
2018,Genesis,G80 AWD,Large Cars,Regular Gasoline,20.0,0.0,445.0,False,0.0,2650.0
2018,Audi,S5,Subcompact Cars,Premium Gasoline,24.0,0.0,374.0,False,0.0,2700.0
2018,Genesis,G80 AWD,Large Cars,Premium Gasoline,20.0,0.0,453.0,False,0.0,3250.0
2018,Bentley,Bentayga,Standard Sport Utility Vehicle 4WD,Premium Gasoline,15.0,0.0,596.0,False,0.0,4350.0
2017,Porsche,Panamera 4S,Large Cars,Premium Gasoline,23.0,0.0,378.0,False,0.0,2850.0
2017,Porsche,Panamera Turbo Executive,Large Cars,Premium Gasoline,21.0,0.0,420.0,False,0.0,3100.0
2018,BMW,430i xDrive Convertible,Subcompact Cars,Premium Gasoline,26.0,0.0,343.0,False,0.0,2500.0
2018,BMW,650i xDrive Convertible,Subcompact Cars,Premium Gasoline,19.0,0.0,463.0,False,0.0,3450.0
2018,BMW,430i Coupe,Compact Cars,Premium Gasoline,27.0,0.0,324.0,False,0.0,2400.0
2018,BMW,430i Gran Coupe,Compact Cars,Premium Gasoline,27.0,0.0,324.0,False,0.0,2400.0
2018,BMW,440i Coupe,Compact Cars,Premium Gasoline,25.0,0.0,352.0,False,0.0,2600.0
2018,BMW,440i xDrive Coupe,Compact Cars,Premium Gasoline,23.0,0.0,390.0,False,0.0,2850.0
2018,BMW,M6 Gran Coupe,Compact Cars,Premium Gasoline,16.0,0.0,553.0,False,0.0,4100.0
2017,Tesla,Model S AWD - 100D,Large Cars,Electricity,102.0,0.0,0.0,False,335.0,700.0
2018,Subaru,WRX,Compact Cars,Premium Gasoline,19.0,0.0,471.0,False,0.0,3450.0
2018,Subaru,Forester AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,28.0,0.0,315.0,False,0.0,1900.0
2017,Cadillac,CT6 Plug-In,Midsize Cars,Premium Gasoline,26.0,62.0,144.0,True,0.0,2500.0
2018,Jaguar,F-Type Convertible,Two Seaters,Premium Gasoline,23.0,0.0,390.0,False,0.0,2850.0
2018,Jaguar,F-Type S Coupe,Two Seaters,Premium Gasoline,18.0,0.0,485.0,False,0.0,3650.0
2018,Jaguar,XE AWD,Compact Cars,Premium Gasoline,23.0,0.0,383.0,False,0.0,2850.0
2018,Jaguar,F-Pace,Small Sport Utility Vehicle 4WD,Premium Gasoline,20.0,0.0,446.0,False,0.0,3250.0
2018,Ferrari,488 GTB,Two Seaters,Premium Gasoline,18.0,0.0,495.0,False,0.0,3650.0
2018,Lexus,LC 500h,Subcompact Cars,Premium Gasoline,30.0,0.0,301.0,False,0.0,2200.0
2018,Toyota,C-HR,Compact Cars,Regular Gasoline,29.0,0.0,305.0,False,0.0,1850.0
2018,Hyundai,Elantra,Midsize Cars,Regular Gasoline,29.0,0.0,301.0,False,0.0,1850.0
2018,Hyundai,Santa Fe Sport FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,24.0,0.0,379.0,False,0.0,2200.0
2018,Hyundai,Santa Fe Sport AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,22.0,0.0,406.0,False,0.0,2400.0
2018,Ferrari,812 Superfast,Two Seaters,Premium Gasoline,13.0,0.0,661.0,False,0.0,5050.0
2018,Kia,Optima FE,Large Cars,Regular Gasoline,29.0,0.0,310.0,False,0.0,1850.0
2018,Audi,A6,Midsize Cars,Premium Gasoline,28.0,0.0,311.0,False,0.0,2350.0
2017,Land Rover,Discovery,Standard Sport Utility Vehicle 4WD,Diesel,23.0,0.0,448.0,False,0.0,2550.0
2018,Kia,Sportage FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,23.0,0.0,392.0,False,0.0,2300.0
2018,Kia,Sorento AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,22.0,0.0,414.0,False,0.0,2400.0
2018,Kia,Sportage FE AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,22.0,0.0,400.0,False,0.0,2400.0
2018,Maserati,Quattroporte V8,Large Cars,Premium Gasoline,17.0,0.0,517.0,False,0.0,3850.0
2018,Kia,Sorento FE AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,21.0,0.0,434.0,False,0.0,2550.0
2018,Volvo,V60 Polestar AWD,Small Station Wagons,Premium Gasoline,22.0,0.0,393.0,False,0.0,2950.0
2018,Acura,RDX FWD,Small Sport Utility Vehicle 2WD,Premium Gasoline,23.0,0.0,386.0,False,0.0,2850.0
2017,Honda,Civic Si 2Dr,Compact Cars,Premium Gasoline,32.0,0.0,279.0,False,0.0,2050.0
2018,Audi,A3 Cabriolet,Subcompact Cars,Regular Gasoline,28.0,0.0,315.0,False,0.0,1900.0
2018,Toyota,Yaris,Compact Cars,Regular Gasoline,33.0,0.0,271.0,False,0.0,1600.0
2018,Toyota,Avalon Hybrid,Midsize Cars,Regular Gasoline,40.0,0.0,223.0,False,0.0,1350.0
2018,Toyota,Avalon,Midsize Cars,Regular Gasoline,24.0,0.0,366.0,False,0.0,2200.0
2018,Volvo,S90 AWD,Midsize Cars,Premium Gasoline,26.0,0.0,340.0,False,0.0,2500.0
2018,Hyundai,Elantra GT,Large Cars,Regular Gasoline,27.0,0.0,327.0,False,0.0,1950.0
2018,Volvo,V90 AWD,Midsize Station Wagons,Premium Gasoline,25.0,0.0,354.0,False,0.0,2600.0
2018,Chevrolet,Corvette,Two Seaters,Premium Gasoline,16.0,0.0,541.0,False,0.0,4100.0
2018,Chevrolet,Camaro,Subcompact Cars,Regular Gasoline,23.0,0.0,396.0,False,0.0,2300.0
2018,Chevrolet,Camaro,Subcompact Cars,Premium Gasoline,16.0,0.0,559.0,False,0.0,4100.0
2018,Chevrolet,Impala,Large Cars,Regular Gasoline,25.0,0.0,360.0,False,0.0,2100.0
2018,Chevrolet,Impala,Large Cars,Regular Gasoline,22.0,16.0,409.0,False,0.0,2400.0
2018,Genesis,G90 RWD,Large Cars,Premium Gasoline,19.0,0.0,482.0,False,0.0,3450.0
2018,Ford,Transit Connect Van FFV,Special Purpose Vehicle 2WD,Regular Gasoline,23.0,17.0,392.0,False,0.0,2300.0
2018,Jaguar,F-Pace,Small Sport Utility Vehicle 4WD,Premium Gasoline,24.0,0.0,365.0,False,0.0,2700.0
2018,Lamborghini,Aventador S Coupe,Two Seaters,Premium Gasoline,12.0,0.0,731.0,False,0.0,5450.0
2018,Lamborghini,Aventador Roadster,Two Seaters,Premium Gasoline,12.0,0.0,751.0,False,0.0,5450.0
2018,Mercedes-Benz,AMG GT Coupe,Two Seaters,Premium Gasoline,18.0,0.0,486.0,False,0.0,3650.0
2018,Subaru,Legacy AWD,Midsize Cars,Regular Gasoline,29.0,0.0,311.0,False,0.0,1850.0
2018,Subaru,Legacy AWD,Midsize Cars,Regular Gasoline,23.0,0.0,387.0,False,0.0,2300.0
2018,Subaru,Outback AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,28.0,0.0,320.0,False,0.0,1900.0
2018,Mazda,3 4-Door,Compact Cars,Regular Gasoline,31.0,0.0,283.0,False,0.0,1700.0
2018,Mazda,3 4-Door,Compact Cars,Regular Gasoline,30.0,0.0,293.0,False,0.0,1750.0
2018,Mazda,3 5-Door,Midsize Cars,Regular Gasoline,31.0,0.0,286.0,False,0.0,1700.0
2018,Mazda,3 5-Door,Midsize Cars,Regular Gasoline,32.0,0.0,280.0,False,0.0,1650.0
2018,Toyota,Camry,Midsize Cars,Regular Gasoline,34.0,0.0,264.0,False,0.0,1550.0
2018,Hyundai,Elantra GT,Large Cars,Regular Gasoline,25.0,0.0,363.0,False,0.0,2100.0
2018,Subaru,Impreza Sport 5-Door,Small Station Wagons,Regular Gasoline,25.0,0.0,351.0,False,0.0,2100.0
2018,Jeep,Compass FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,26.0,0.0,339.0,False,0.0,2050.0
2018,Jeep,Compass 4WD,Small Sport Utility Vehicle 4WD,Regular Gasoline,25.0,0.0,355.0,False,0.0,2100.0
2018,Audi,TTS Coupe,Subcompact Cars,Premium Gasoline,25.0,0.0,358.0,False,0.0,2600.0
2018,Volkswagen,Beetle Dune Convertible,Subcompact Cars,Regular Gasoline,29.0,0.0,305.0,False,0.0,1850.0
2018,Volkswagen,Beetle Dune,Compact Cars,Regular Gasoline,29.0,0.0,305.0,False,0.0,1850.0
2018,Cadillac,ATS,Compact Cars,Regular Gasoline,24.0,0.0,376.0,False,0.0,2200.0
2018,Toyota,Camry Hybrid XLE/SE,Midsize Cars,Regular Gasoline,46.0,0.0,195.0,False,0.0,1150.0
2018,Audi,A8 L,Large Cars,Premium Gasoline,22.0,0.0,397.0,False,0.0,2950.0
2018,Mercedes-Benz,GLC300,Small Sport Utility Vehicle 2WD,Premium Gasoline,24.0,0.0,364.0,False,0.0,2700.0
2018,Cadillac,XT5 AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,21.0,0.0,423.0,False,0.0,2550.0
2018,GMC,Acadia FWD,Standard Sport Utility Vehicle 2WD,Regular Gasoline,23.0,0.0,386.0,False,0.0,2300.0
2018,GMC,Acadia FWD,Standard Sport Utility Vehicle 2WD,Regular Gasoline,21.0,0.0,423.0,False,0.0,2550.0
2018,Jaguar,F-Type R AWD Convertible,Two Seaters,Premium Gasoline,18.0,0.0,500.0,False,0.0,3650.0
2018,Cadillac,CT6,Large Cars,Premium Gasoline,25.0,0.0,360.0,False,0.0,2600.0
2018,Chevrolet,Silverado C15 2WD,Standard Pickup Trucks 2WD,Regular Gasoline,18.0,0.0,495.0,False,0.0,2950.0
2018,GMC,Sierra C15 2WD,Standard Pickup Trucks 2WD,Premium Gasoline,17.0,0.0,517.0,False,0.0,3850.0
2018,GMC,Sierra K15 4WD,Standard Pickup Trucks 4WD,Premium Gasoline,17.0,0.0,524.0,False,0.0,3850.0
2018,Chevrolet,Silverado C15 Cab Chassis 2WD,Special Purpose Vehicle 2WD,Regular Gasoline,17.0,0.0,523.0,False,0.0,3100.0
2018,GMC,Sierra K15 Cab Chassis 4WD,Special Purpose Vehicle 4WD,Regular Gasoline,17.0,0.0,523.0,False,0.0,3100.0
2018,Chevrolet,Tahoe C1500 2WD,Standard Sport Utility Vehicle 2WD,Regular Gasoline,19.0,14.0,468.0,False,0.0,2800.0
2018,GMC,Yukon C1500 XL 2WD,Standard Sport Utility Vehicle 2WD,Premium Gasoline,17.0,0.0,517.0,False,0.0,3850.0
2018,GMC,Yukon C1500 2WD,Standard Sport Utility Vehicle 2WD,Regular Gasoline,19.0,0.0,468.0,False,0.0,2800.0
2018,Chevrolet,Tahoe K1500 4WD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,18.0,0.0,497.0,False,0.0,2950.0
2018,GMC,Yukon K1500 XL 4WD,Standard Sport Utility Vehicle 4WD,Premium Gasoline,16.0,0.0,548.0,False,0.0,4100.0
2018,GMC,Yukon K1500 XL 4WD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,18.0,12.0,504.0,False,0.0,2950.0
2018,Mercedes-Benz,GLE350 4matic,Standard Sport Utility Vehicle 4WD,Premium Gasoline,19.0,0.0,457.0,False,0.0,3450.0
2018,Audi,A3 quattro,Subcompact Cars,Regular Gasoline,27.0,0.0,330.0,False,0.0,1950.0
2018,Dodge,Challenger,Midsize Cars,Premium Gasoline,17.0,0.0,523.0,False,0.0,3850.0
2018,Dodge,Challenger SRT,Midsize Cars,Premium Gasoline,16.0,0.0,567.0,False,0.0,4100.0
2018,Chrysler,300 AWD,Large Cars,Regular Gasoline,21.0,0.0,415.0,False,0.0,2550.0
2018,Dodge,Charger SRT,Large Cars,Premium Gasoline,18.0,0.0,486.0,False,0.0,3650.0
2018,Kia,Forte 5,Large Cars,Regular Gasoline,27.0,0.0,332.0,False,0.0,1950.0
2018,Chevrolet,Colorado 2WD,Small Pickup Trucks 2WD,Regular Gasoline,22.0,0.0,403.0,False,0.0,2400.0
2018,GMC,Canyon 2WD,Small Pickup Trucks 2WD,Regular Gasoline,20.0,0.0,440.0,False,0.0,2650.0
2018,Chevrolet,Colorado 4WD,Small Pickup Trucks 4WD,Regular Gasoline,19.0,0.0,463.0,False,0.0,2800.0
2018,GMC,Canyon 4WD,Small Pickup Trucks 4WD,Regular Gasoline,21.0,0.0,429.0,False,0.0,2550.0
2018,Honda,Ridgeline AWD,Standard Pickup Trucks 4WD,Regular Gasoline,21.0,0.0,424.0,False,0.0,2550.0
2018,Jeep,Cherokee FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,25.0,0.0,361.0,False,0.0,2100.0
2018,Mercedes-Benz,GLS550 4matic,Standard Sport Utility Vehicle 4WD,Premium Gasoline,16.0,0.0,556.0,False,0.0,4100.0
2018,MINI,Cooper S Convertible,Minicompact Cars,Premium Gasoline,26.0,0.0,338.0,False,0.0,2500.0
2018,MINI,John Cooper Works Convertible,Minicompact Cars,Premium Gasoline,25.0,0.0,349.0,False,0.0,2600.0
2018,BMW,230i xDrive Convertible,Subcompact Cars,Premium Gasoline,27.0,0.0,333.0,False,0.0,2400.0
2018,BMW,M240i Coupe,Subcompact Cars,Premium Gasoline,22.0,0.0,401.0,False,0.0,2950.0
2018,BMW,M2,Subcompact Cars,Premium Gasoline,22.0,0.0,395.0,False,0.0,2950.0
2018,MINI,Cooper Hardtop 2 door,Subcompact Cars,Premium Gasoline,32.0,0.0,282.0,False,0.0,2050.0
2018,MINI,Cooper S Hardtop 2 door,Subcompact Cars,Premium Gasoline,26.0,0.0,338.0,False,0.0,2500.0
2018,MINI,Cooper S Hardtop 4 door,Subcompact Cars,Premium Gasoline,26.0,0.0,338.0,False,0.0,2500.0
2018,MINI,John Cooper Works Hardtop,Subcompact Cars,Premium Gasoline,26.0,0.0,338.0,False,0.0,2500.0
2018,BMW,330i,Compact Cars,Premium Gasoline,27.0,0.0,324.0,False,0.0,2400.0
2018,BMW,340i,Compact Cars,Premium Gasoline,25.0,0.0,352.0,False,0.0,2600.0
2018,BMW,340i,Compact Cars,Premium Gasoline,23.0,0.0,389.0,False,0.0,2850.0
2018,Chevrolet,Cruze Premier,Compact Cars,Regular Gasoline,33.0,0.0,269.0,False,0.0,1600.0
2018,Infiniti,Q50 Hybrid AWD,Compact Cars,Premium Gasoline,28.0,0.0,321.0,False,0.0,2350.0
2018,Mitsubishi,Mirage G4,Compact Cars,Regular Gasoline,37.0,0.0,237.0,False,0.0,1450.0
2018,MINI,Cooper Clubman,Midsize Cars,Premium Gasoline,27.0,0.0,323.0,False,0.0,2400.0
2018,MINI,Cooper S Countryman All4,Midsize Cars,Premium Gasoline,24.0,0.0,365.0,False,0.0,2700.0
2018,Jeep,Grand Cherokee SRT 4WD,Standard Sport Utility Vehicle 4WD,Premium Gasoline,15.0,0.0,592.0,False,0.0,4350.0
2018,Nissan,Armada 4WD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,15.0,0.0,587.0,False,0.0,3550.0
2018,Chevrolet,Volt,Compact Cars,Regular Gasoline,42.0,106.0,51.0,False,0.0,1250.0
2018,Porsche,911 Carrera 4,Minicompact Cars,Premium Gasoline,24.0,0.0,362.0,False,0.0,2700.0
2018,Porsche,911 Targa 4S,Minicompact Cars,Premium Gasoline,22.0,0.0,396.0,False,0.0,2950.0
2018,Porsche,911 Carrera GTS,Minicompact Cars,Premium Gasoline,21.0,0.0,418.0,False,0.0,3100.0
2018,Porsche,911 Carrera 4 GTS,Minicompact Cars,Premium Gasoline,21.0,0.0,414.0,False,0.0,3100.0
2018,Mercedes-Benz,C300 4matic Coupe,Subcompact Cars,Premium Gasoline,25.0,0.0,351.0,False,0.0,2600.0
2018,Mercedes-Benz,AMG C43 4matic Coupe,Subcompact Cars,Premium Gasoline,22.0,0.0,394.0,False,0.0,2950.0
2018,Chevrolet,Cruze Hatchback,Midsize Cars,Regular Gasoline,31.0,0.0,285.0,False,0.0,1700.0
2018,Mercedes-Benz,E300,Midsize Cars,Premium Gasoline,25.0,0.0,351.0,False,0.0,2600.0
2018,MINI,Cooper Clubman All4,Midsize Cars,Premium Gasoline,26.0,0.0,341.0,False,0.0,2500.0
2018,Ford,F150 Pickup 2WD,Standard Pickup Trucks 2WD,Regular Gasoline,22.0,0.0,401.0,False,0.0,2400.0
2018,Ford,F150 2.7L 2WD GVWR>6649 LBS,Standard Pickup Trucks 2WD,Regular Gasoline,21.0,0.0,420.0,False,0.0,2550.0
2018,Ford,F150 5.0L 2WD GVWR>7599 LBS,Standard Pickup Trucks 2WD,Regular Gasoline,17.0,0.0,522.0,False,0.0,3100.0
2018,Toyota,Tundra 2WD,Standard Pickup Trucks 2WD,Regular Gasoline,16.0,0.0,554.0,False,0.0,3300.0
2018,Ford,F150 Pickup 4WD,Standard Pickup Trucks 4WD,Regular Gasoline,19.0,0.0,470.0,False,0.0,2800.0
2018,Ford,F150 3.5L 4WD GVWR>7599 LBS,Standard Pickup Trucks 4WD,Regular Gasoline,18.0,0.0,494.0,False,0.0,2950.0
2018,Toyota,Tundra 4WD,Standard Pickup Trucks 4WD,Regular Gasoline,16.0,0.0,568.0,False,0.0,3300.0
2018,Toyota,Tundra 4WD,Standard Pickup Trucks 4WD,Regular Gasoline,14.0,0.0,615.0,False,0.0,3800.0
2018,Alfa Romeo,Giulia,Midsize Cars,Premium Gasoline,27.0,0.0,330.0,False,0.0,2400.0
2018,Honda,HR-V FWD,Small Station Wagons,Regular Gasoline,31.0,0.0,289.0,False,0.0,1700.0
2018,GMC,Terrain FWD,Small Sport Utility Vehicle 2WD,Diesel,32.0,0.0,319.0,False,0.0,1850.0
2018,Chevrolet,Equinox AWD,Small Sport Utility Vehicle 4WD,Diesel,32.0,0.0,319.0,False,0.0,1850.0
2018,GMC,Terrain AWD,Small Sport Utility Vehicle 4WD,Diesel,32.0,0.0,319.0,False,0.0,1850.0
2018,Dodge,Durango AWD,Standard Sport Utility Vehicle 4WD,Midgrade Gasoline,17.0,0.0,533.0,False,0.0,3550.0
2018,Toyota,Sequoia 4WD FFV,Standard Sport Utility Vehicle 4WD,Regular Gasoline,14.0,10.0,614.0,False,0.0,3800.0
2018,Mercedes-Benz,AMG C63 Convertible,Subcompact Cars,Premium Gasoline,19.0,0.0,468.0,False,0.0,3450.0
2018,Kia,Rio,Compact Cars,Regular Gasoline,32.0,0.0,280.0,False,0.0,1650.0
2018,Kia,Rio,Compact Cars,Regular Gasoline,32.0,0.0,277.0,False,0.0,1650.0
2018,Mercedes-Benz,AMG C63,Compact Cars,Premium Gasoline,20.0,0.0,441.0,False,0.0,3250.0
2018,Mercedes-Benz,AMG C63 S,Compact Cars,Premium Gasoline,20.0,0.0,441.0,False,0.0,3250.0
2018,Nissan,Versa,Compact Cars,Regular Gasoline,30.0,0.0,296.0,False,0.0,1750.0
2018,Toyota,Corolla,Midsize Cars,Regular Gasoline,32.0,0.0,281.0,False,0.0,1650.0
2018,Honda,Civic 5Dr,Large Cars,Regular Gasoline,34.0,0.0,259.0,False,0.0,1550.0
2018,Porsche,Panamera,Large Cars,Premium Gasoline,24.0,0.0,369.0,False,0.0,2700.0
2018,Porsche,Panamera 4,Large Cars,Premium Gasoline,23.0,0.0,378.0,False,0.0,2850.0
2018,Dodge,Journey,Small Sport Utility Vehicle 2WD,Regular Gasoline,19.0,14.0,456.0,False,0.0,2800.0
2018,Toyota,RAV4 Limited AWD/SE AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,24.0,0.0,363.0,False,0.0,2200.0
2017,Ram,1500 2WD,Standard Pickup Trucks 2WD,Diesel,23.0,0.0,448.0,False,0.0,2550.0
2018,Mercedes-Benz,CLS550 4matic,Compact Cars,Premium Gasoline,20.0,0.0,444.0,False,0.0,3250.0
2018,Audi,S6,Midsize Cars,Premium Gasoline,18.0,0.0,480.0,False,0.0,3650.0
2018,Chevrolet,Traverse FWD,Standard Sport Utility Vehicle 2WD,Premium Gasoline,22.0,0.0,404.0,False,0.0,2950.0
2018,Chevrolet,Spark,Subcompact Cars,Regular Gasoline,33.0,0.0,269.0,False,0.0,1600.0
2018,Chevrolet,Sonic,Compact Cars,Regular Gasoline,28.0,0.0,311.0,False,0.0,1900.0
2018,Lincoln,MKZ FWD,Midsize Cars,Regular Gasoline,21.0,0.0,425.0,False,0.0,2550.0
2018,Rolls-Royce,Phantom EWB,Large Cars,Premium Gasoline,14.0,0.0,623.0,False,0.0,4650.0
2018,Cadillac,XTS Limo,Special Purpose Vehicle 2WD,Regular Gasoline,17.0,0.0,525.0,False,0.0,3100.0
2018,Buick,Encore,Small Sport Utility Vehicle 2WD,Regular Gasoline,28.0,0.0,313.0,False,0.0,1900.0
2018,Porsche,911 GT3,Two Seaters,Premium Gasoline,17.0,0.0,522.0,False,0.0,3850.0
2018,Porsche,Cayman,Two Seaters,Premium Gasoline,25.0,0.0,353.0,False,0.0,2600.0
2018,Porsche,Cayman S,Two Seaters,Premium Gasoline,24.0,0.0,372.0,False,0.0,2700.0
2018,Porsche,911 Turbo S Exclusive,Minicompact Cars,Premium Gasoline,19.0,0.0,459.0,False,0.0,3450.0
2018,Nissan,Altima,Midsize Cars,Regular Gasoline,31.0,0.0,287.0,False,0.0,1700.0
2018,Nissan,Frontier 2WD,Small Pickup Trucks 2WD,Regular Gasoline,21.0,0.0,431.0,False,0.0,2550.0
2018,Nissan,Frontier 4WD,Small Pickup Trucks 4WD,Regular Gasoline,17.0,0.0,519.0,False,0.0,3100.0
2018,Nissan,Frontier 4WD FFV,Small Pickup Trucks 4WD,Regular Gasoline,17.0,12.0,520.0,False,0.0,3100.0
2018,Nissan,Pathfinder 2WD,Small Sport Utility Vehicle 2WD,Regular Gasoline,23.0,0.0,395.0,False,0.0,2300.0
2018,Buick,Envision AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,24.0,0.0,377.0,False,0.0,2200.0
2018,BMW,X5 xDrive50i,Standard Sport Utility Vehicle 4WD,Premium Gasoline,17.0,0.0,517.0,False,0.0,3850.0
2018,Porsche,Cayenne,Standard Sport Utility Vehicle 4WD,Premium Gasoline,20.0,0.0,432.0,False,0.0,3250.0
2018,Audi,R8 Spyder AWD,Two Seaters,Premium Gasoline,17.0,0.0,531.0,False,0.0,3850.0
2018,Audi,R8 Spyder RWD,Two Seaters,Premium Gasoline,18.0,0.0,497.0,False,0.0,3650.0
2018,Ford,Edge FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,24.0,0.0,370.0,False,0.0,2200.0
2018,Acura,MDX AWD,Small Sport Utility Vehicle 4WD,Premium Gasoline,22.0,0.0,404.0,False,0.0,2950.0
2018,Lincoln,MKX AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,19.0,0.0,467.0,False,0.0,2800.0
2018,Jaguar,F-Type Convertible,Two Seaters,Premium Gasoline,26.0,0.0,346.0,False,0.0,2500.0
2018,Honda,Civic 2Dr,Compact Cars,Regular Gasoline,32.0,0.0,278.0,False,0.0,1650.0
2018,Lexus,GS 450h,Midsize Cars,Premium Gasoline,31.0,0.0,283.0,False,0.0,2100.0
2018,Jeep,Wrangler Unlimited 4WD,Small Sport Utility Vehicle 4WD,Regular Gasoline,18.0,0.0,502.0,False,0.0,2950.0
2018,Honda,Accord,Large Cars,Regular Gasoline,30.0,0.0,298.0,False,0.0,1750.0
2018,Ford,F150 4WD FFV BASE PAYLOAD LT,Standard Pickup Trucks 4WD,Regular Gasoline,17.0,13.0,522.0,False,0.0,3100.0
2017,smart,fortwo electric drive convertible,Two Seaters,Electricity,102.0,0.0,0.0,False,57.0,700.0
2018,Ford,Focus FWD,Compact Cars,Regular Gasoline,28.0,0.0,316.0,False,0.0,1900.0
2018,Nissan,Maxima,Midsize Cars,Premium Gasoline,25.0,0.0,364.0,False,0.0,2600.0
2018,Kia,Niro,Small Station Wagons,Regular Gasoline,49.0,0.0,183.0,False,0.0,1100.0
2018,Kia,Niro FE,Small Station Wagons,Regular Gasoline,50.0,0.0,177.0,False,0.0,1050.0
2018,Dodge,Grand Caravan,Minivan - 2WD,Regular Gasoline,20.0,0.0,445.0,False,0.0,2650.0
2018,Toyota,Highlander,Small Sport Utility Vehicle 2WD,Regular Gasoline,22.0,0.0,407.0,False,0.0,2400.0
2018,Land Rover,Range Rover Evoque (286 Hp),Small Sport Utility Vehicle 4WD,Premium Gasoline,24.0,0.0,377.0,False,0.0,2700.0
2018,Ford,Mustang,Subcompact Cars,Regular Gasoline,18.0,0.0,483.0,False,0.0,2950.0
2018,Kia,Optima Hybrid,Midsize Cars,Regular Gasoline,42.0,0.0,212.0,False,0.0,1250.0
2018,Nissan,Sentra,Midsize Cars,Regular Gasoline,32.0,0.0,279.0,False,0.0,1650.0
2018,Nissan,Sentra Nismo,Midsize Cars,Premium Gasoline,27.0,0.0,330.0,False,0.0,2400.0
2018,Nissan,Titan 4WD,Standard Pickup Trucks 4WD,Regular Gasoline,18.0,0.0,505.0,False,0.0,2950.0
2018,Hyundai,Tucson FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,26.0,0.0,342.0,False,0.0,2050.0
